label,negative_prob,positive_prob,confidence,comments
0,0.580878,0.41912200000000005,0.06861669999999999,一般家庭都是哥哥保护妹心疼妹妹
0,0.9923709999999999,0.00762921,0.9830459999999999,对，听尬的，就感觉不自然
0,0.886242,0.113758,0.747203,张翠山:灭绝师太不是很厉害吗打不过白眉鹰王？
0,0.693807,0.306193,0.319571,这季冠不冠军已经不重要了，六个强者
0,0.960664,0.0393364,0.912586,姚晨刚刚的态度我觉得还不够狠
1,0.353664,0.646336,0.214081,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,0.00391969,0.99608,0.99129,绝了绝了！！！呼兰！！！！
0,0.9770459999999999,0.0229542,0.948991,我连儿子的名字都想好了就叫无忌吧
0,0.997323,0.00267736,0.99405,快递签收不看身份证的吗？
0,0.977723,0.0222772,0.9504950000000001,灭绝师太:被你捏的不停眨眼怎么算
0,0.9994559999999999,0.000543926,0.998791,爸你这是看不起我啊
1,0.000438294,0.9995620000000001,0.999026,赵敏:胡夏唱的好听
0,0.934976,0.0650238,0.855503,这是美国呢，哪能说走就走
0,0.998675,0.00132491,0.9970559999999999,要不是中毒你阿三能打过俞三侠
0,0.96899,0.031009600000000002,0.93109,周海媚都不认识看什么电视剧啊
1,0.0514159,0.948584,0.885742,哈哈哈哈哈哈哈哈哈哈或或或或或
0,0.9854,0.0146,0.967556,气运联盟能靠人气得冠建国为什么不能靠粉丝基础进决赛
0,0.980391,0.0196093,0.9564239999999999,那是大张伟？啥东西都能脱口秀去秀秀？
1,8.258689999999999e-06,0.999992,0.9999819999999999,好可爱的小兔子，一定很好吃
0,0.996616,0.00338414,0.9924799999999999,张无忌:屁！这是传奇里的韩版服里的武器
1,0.16901,0.83099,0.624423,、首秀就首秀还处女秀人才
0,0.999656,0.00034448300000000003,0.999235,这个师太不是以前的周止若吗？你们觉得像吗？
0,0.856276,0.143724,0.680613,张无忌还没有成精，在他老爹的那里呢。
0,0.8464659999999999,0.153534,0.658814,从止弱到灭绝，海梅你经历了什么
1,0.0009614630000000001,0.9990389999999999,0.9978629999999999,场面还是挺有震撼力的。
0,0.998346,0.00165412,0.996324,年轻人这么飞很浪费真气吧
0,0.975748,0.0242521,0.9461069999999999,这个桌子能不能拿下来啊看着难受
1,0.341158,0.658842,0.24187199999999998,不能因为李诞不喜欢谐音梗就不说了啊！我就喜欢
0,0.9985149999999999,0.00148469,0.9967010000000001,慢镜头看着怎么这么难受呢
0,0.8895129999999999,0.11048699999999999,0.754472,6个亿算啥，贾总起码600个亿
1,0.368395,0.631605,0.181345,大家好！我叫苏大强！我不吃，我不喝，我只...
0,0.984174,0.0158256,0.964832,希望张五侠不要讲话到他领盒饭拜托了导演
1,0.054948800000000006,0.945051,0.877892,VIP:我看到了你的锤子🔨，致敬锤子
0,0.96909,0.0309099,0.9313110000000001,哥哥结婚也不来，这应该不是因为忙吧
0,0.972202,0.0277981,0.938227,代言人迪丽热巴:破梗之王建国
0,0.999956,4.39988e-05,0.9999020000000001,不应该找主管请个假回家的吗？一声不吭就走了？
0,0.9992489999999999,0.00075148,0.9983299999999999,这个岛上没有盐懂吗？NaCl很可怕的！！！
0,0.961001,0.0389987,0.913336,他们漂了那么久刚到岛上为啥不先找吃的
1,0.437445,0.562555,0.027898900000000004,小公爷妈走到哪里都是女强人啊
0,0.998707,0.00129328,0.9971260000000001,人物介绍都没有拍的毛线剧啊还要1.5倍看
0,0.9756379999999999,0.0243625,0.9458610000000001,原来不只是坏人死于话多
0,0.9992969999999999,0.000702488,0.998439,叫妈那个你是认真的吗
0,0.9989879999999999,0.00101242,0.99775,剧情拖沓，台词尴尬，真的打脑壳啊，，
0,0.998927,0.00107303,0.997616,这家庭以前到底发生了什么？看着明玉就来...
1,0.00196075,0.9980389999999999,0.9956430000000001,这个长在我笑点上的男人他终于来了
0,0.9920209999999999,0.00797868,0.9822700000000001,我没看过倚天屠龙，这个人物好乱，看不懂
0,0.865225,0.134775,0.700501,苏明哲:重男轻女家庭你还能吃上饭？
0,0.996202,0.00379843,0.991559,打了那么久还没有看清演员的脸过
0,0.999985,1.51054e-05,0.999966,妈死了媳妇孩子都不回去的吗
0,0.92327,0.0767298,0.8294889999999999,为什么我总是认为这是神雕侠侣
1,0.416368,0.583633,0.07473889999999998,这和将夜的场景一样啊
1,0.132438,0.867562,0.705693,张三丰武功天下第一可惜不出山
1,0.270604,0.729396,0.39865700000000004,在山洞应该素颜，怎样殷素素嘴上化妆品
0,0.909451,0.0905493,0.798779,金毛狮王:怎么生火
0,0.851936,0.148064,0.670968,那个时候海里没鲨鱼吗也没看到鱼啊
0,0.957742,0.0422577,0.9060940000000001,郭襄跟灭绝是什么关系啊
0,0.975672,0.0243282,0.945937,灭绝师太是我的！各位拔刀吧！！！
1,0.0228928,0.977107,0.949127,酱香绵羊奶，喝就选蓝河
1,0.021075599999999996,0.978924,0.9531649999999999,杨左使那个你够了啊哈哈哈
0,0.8862690000000001,0.113731,0.747265,俞代言都飞这么高，张三丰还不得第三宇宙速度
1,6.6643799999999995e-06,0.999993,0.999985,超级喜欢殷梨亭，造型好帅[厉害]
1,0.013319899999999999,0.9866799999999999,0.9704,侠肝义胆，快意恩仇的武林，是剧情人物优...
0,0.9504049999999999,0.04959469999999999,0.88979,灭绝师太:顺丰快递的老祖宗龙门镖局[白眼]
0,0.9999680000000001,3.2231100000000004e-05,0.999928,演员是真心不行。浪费了。还不如
0,0.992276,0.00772356,0.982836,你惩恶扬善我相信但你哭个毛啊
0,0.997073,0.00292726,0.9934950000000001,果然爱情耽误事你知道你干啥吗
0,0.9992409999999999,0.0007594139999999999,0.9983129999999999,[无羡]郭破虎:哎，怎么睡一觉起来屠龙刀就不见了喃。
1,0.0766088,0.923391,0.829758,张三丰原名张君宝出自少林被罚后上山创立武当
0,0.909172,0.09082849999999999,0.7981590000000001,苏明玉:一家就一个女孩，应该是宠上天才对啊，这...
0,0.910008,0.0899915,0.8000189999999999,跟着我左手右手一个慢动QAQ真服了
0,0.9961059999999999,0.00389427,0.991346,赵敏:烦不烦老是公主抱
0,0.715535,0.284465,0.36785500000000004,何不改营娼业，国安民乐，岂不美哉
0,0.839211,0.16078900000000002,0.642692,跟我大伯一个三观真的这电视这一点非常像爷爷和大伯
1,0.0628055,0.9371950000000001,0.860432,上次听老罗这么叨叨还是十几年前的他的非公益性演说，老罗加油~
1,0.40437399999999996,0.595626,0.101391,代言人杨洋:奶奶？？？？哈哈哈哈哈
0,0.989324,0.0106763,0.976275,王勉真的菜，说实话，没啥用。
0,0.999351,0.000649189,0.9985569999999999,终于知道评分低的原因了，谁受到了这慢动作
1,0.328948,0.6710520000000001,0.269004,本王是来看弹幕的！演什么并不重要！！
1,0.0120333,0.987967,0.973259,沈腾是国服安琪拉不[喜欢]
1,3.30716e-05,0.999967,0.999927,张无忌:我好想出生好想好想
0,0.854066,0.14593399999999998,0.675702,不太能get到王的笑点
1,0.034862800000000006,0.9651370000000001,0.9225270000000001,我老公奶奶就连摔到腰还想去打麻将！
1,0.111062,0.8889379999999999,0.753196,周芷若:啥时候我能出来啊
1,0.0266789,0.9733209999999999,0.9407139999999999,你为什么爱我，你当初究竟爱上我哪一点
1,0.41172299999999995,0.588277,0.0850595,子女那么有钱摸一把大的激动死了？
0,0.9993489999999999,0.00065145,0.998552,直接上手抢不就好了还非得问人家要
0,0.999915,8.501290000000001e-05,0.999811,你做个锤子手机[白眼][白眼][白眼]
1,0.00596069,0.9940389999999999,0.9867540000000001,代言人迪丽热巴:牛批！果真第一人！
1,0.056833400000000006,0.943166,0.8737030000000001,这小口红涂的在这岛上物资丰富啊
0,0.996743,0.00325726,0.992762,金毛狮王:不是你这个问的方式有问题啊
0,0.997751,0.00224891,0.995002,不你的是什么刀，什么剑，这我这里都能换不锈钢盆
0,0.995784,0.00421615,0.9906309999999999,这是什么人啊，救了他还忘恩负义
0,0.898634,0.101366,0.774742,谐音梗挺有趣的干嘛不让讲啊
1,0.0472153,0.952785,0.895077,飘向北方~别问我家乡~
1,0.000650347,0.99935,0.998555,快了，快了，马上就结婚，孩子了
0,0.996014,0.00398584,0.991143,苏明玉:理解不了这种家庭关系
0,0.852065,0.14793499999999998,0.671255,这是倚天屠龙记武打教程版
0,0.561185,0.43881499999999996,0.024854599999999998,片尾曲一听就是胡夏啊！
1,0.346853,0.653147,0.22921599999999998,看到郭京飞就想笑哈哈哈哈哈哈
1,0.140619,0.859381,0.687513,老罗不气馁的精神值得学习
1,0.14511400000000002,0.854886,0.677525,这段是编剧有意加的，值得思考
0,0.976627,0.0233732,0.948059,张翠山:前面做的太磨叽了
1,0.0458389,0.954161,0.898136,金毛狮王:小奶鹅别说话动物园的班车马上到
1,0.40089,0.59911,0.109134,求导游，打的时候别慢动作了
0,0.9950040000000001,0.00499592,0.9888979999999999,生男的代代为奴，生女的世世为娼
0,0.99992,8.03178e-05,0.999822,完全接不上道说得乱七八糟的都不在演得啥
0,0.761483,0.238517,0.469962,北京人考个清华有什么光宗耀祖的？
1,0.0755595,0.924441,0.83209,还是喜欢苏有朋演版的
0,0.9944299999999999,0.00557042,0.9876209999999999,想想请回答1988德善一家，这孩子不得玩死
1,0.034494800000000006,0.965505,0.9233450000000001,周芷若:原芷若胖了
0,0.9947389999999999,0.00526078,0.988309,真有这么偏心的父母吗
1,0.23417,0.76583,0.47962299999999997,殷素素就是泡沫之夏里的姚淑儿啊
0,0.999742,0.00025764099999999997,0.9994270000000001,这爹是个窝囊废，夹个鸡腿给女儿都不敢。
0,0.999484,0.000516462,0.9988520000000001,抓都没抓到，先喊放开我？？呵呵😊
1,7.311689999999999e-05,0.999927,0.9998370000000001,哈哈哈哈哈，不愧是脱口秀鼻祖
0,0.9900629999999999,0.00993731,0.977917,哈哈哈哈哈，不愧是脱口秀鼻祖
0,0.9994040000000001,0.000595745,0.998676,这殷野王不行啊，瞬间趴下了
0,0.940083,0.059917200000000004,0.866851,没有建国不热闹，做节目不也要热热闹闹的嘛
0,0.9047459999999999,0.0952542,0.788324,李雪琴又在丧了哈哈哈哈哈哈哈
1,0.0946503,0.90535,0.789666,张无忌:纪晓芙是偶家的
0,0.989246,0.0107536,0.976103,这首歌曲的名字叫什么？
0,0.9139950000000001,0.0860051,0.808878,全是小白脸，不好意思我脸盲
0,0.995492,0.00450837,0.989981,俩位不要念台词了！要有表情啊表情
0,0.581688,0.41831199999999996,0.0704177,苏明玉:重男轻女重男轻女重男轻女的家庭，懂了吗
1,0.0725326,0.927467,0.838816,《何以笙箫默》里面的师姐
1,0.286279,0.713721,0.363824,一个电视剧拍的跟电影一样，这特效看的累死了
1,0.41785600000000006,0.582144,0.07143010000000001,几个徒弟挺小气的自己画画送给师傅。还几个人送一幅画
1,0.00031603,0.999684,0.9992979999999999,倪大红在正阳门下演的特别无私和伟大啊
0,0.9531350000000001,0.0468651,0.895855,张无忌:谢逊呢？
0,0.86055,0.13945,0.6901109999999999,说的对，肯定是偏心老二
1,0.286882,0.713118,0.36248600000000003,一直觉得罗永浩应该说脱口秀……但是真的开始了又……
1,0.000185285,0.999815,0.9995879999999999,绝对励志，老罗的人生超越各种鸡汤
1,0.0711638,0.9288360000000001,0.841858,这个师太一定吃了不少肉，长这么胖
1,0.060213,0.939787,0.866193,苏州五卅路，我还在里面飚过死飞
0,0.9373239999999999,0.062676,0.86072,突然发现，三个小时的时长！！！
0,0.9835709999999999,0.0164293,0.96349,能不能行啊就为了多拍几集么
1,0.37234,0.62766,0.172578,原谅我仔细听你们的呼吸声
0,0.999691,0.000309208,0.9993129999999999,说姚晨态度的看到后面就明白了要我我都不回来
1,0.14511300000000002,0.8548870000000001,0.677527,老二一礼拜回来一次嘴又甜
1,0.191088,0.808912,0.5753590000000001,吴非:小公爷的母亲诶
0,0.634919,0.365081,0.188708,张翠山：那有个冰床，不如我们，，，让主角诞生吧。
0,0.9909629999999999,0.009037200000000002,0.979917,那么大风还开帆不是等死吗
0,0.9434469999999999,0.0565534,0.874326,张无忌:这拍的没前部好
0,0.956952,0.043047699999999994,0.9043389999999999,我才是第一你们都是弟弟
0,0.577125,0.422875,0.060277,都快高考了还不能好好学习
0,0.916315,0.0836848,0.814034,好腻害哦居然这样都冻不死
1,0.205132,0.7948689999999999,0.5441520000000001,是不是任何地方有一座山，放一个牌坊就是武当山了、》
0,0.9999129999999999,8.66227e-05,0.999807,不为了刀，还要救人渣，这人做武当弟子怎么够资格呢
1,0.444797,0.555203,0.011562200000000002,孩子的眼神还是那么单纯
1,0.44646,0.5535399999999999,0.00786715,老罗是冰水，杨天真是保温杯
1,0.011310500000000001,0.98869,0.974866,李诞对朋友真好，看建国接不住了赶紧说跟他
1,0.0230569,0.976943,0.9487620000000001,赵敏:回去看旧版本的
0,0.558041,0.441959,0.017868400000000003,张无忌:打的有点着急
1,2.2959200000000002e-05,0.999977,0.999949,我爱王晓敏[6周年][超越][无羡][螃蟹][喜欢]
0,0.951665,0.0483349,0.892589,建国这张破嘴，量产谐音梗了，哈哈哈哈
0,0.999007,0.00099288,0.9977940000000001,活着的时候不管，死了却大操大办
0,0.999693,0.000306557,0.9993190000000001,人家才十八岁呢[白眼][白眼]
1,0.00836825,0.991632,0.981404,哈哈哈哈哈哈哈牛逼龙哥
1,0.0887819,0.9112180000000001,0.802707,云浮市云安区镇安镇前来报道
1,0.0317944,0.9682059999999999,0.9293459999999999,在哪里可以买到网红打光灯，我要去直播
0,0.9993879999999999,0.000611898,0.99864,修仙门派到了你张三丰就堕落了，御剑都不...
1,0.0010404000000000001,0.9989600000000001,0.9976879999999999,期待殷素素，陈欣予演出了霸气又真性情的感觉
0,0.995409,0.00459065,0.989799,老罗还了4个亿了，还欠2个亿
0,0.8755870000000001,0.12441300000000001,0.723527,斯坦福那是国际舞台，清华怎么比？
1,0.0210087,0.978991,0.953314,这副剧颜值那么高，连灭绝师太的颜值都拉高...
1,0.354792,0.645208,0.211573,林小娘长得有点像高圆圆
1,0.0895895,0.91041,0.800912,这冰天雪地的还有口红呢
0,0.7011310000000001,0.298869,0.335847,人啊总是这样，失去了才会珍惜
0,0.97075,0.0292503,0.934999,你们怕是失眠都有救了吧
0,0.995009,0.004991300000000001,0.988908,这不是果郡王吗，变双眼皮了
1,0.00976944,0.990231,0.97829,金毛狮王:张三丰不错
1,0.0194183,0.980582,0.9568479999999999,周芷若:海媚还是好看呀
0,0.8937219999999999,0.106278,0.763828,张翠山:我是来读剧本的不是演戏的
1,0.160552,0.839448,0.6432180000000001,周芷若:掉毛了，师傅～
1,0.00261385,0.9973860000000001,0.994192,这小丫头可爱，不哭不闹
0,0.913427,0.08657260000000001,0.807617,哎，整个剧都靠慢镜头撑了
1,0.190102,0.809898,0.577551,[阿播哭哭]边笑边哭。。。。
0,0.946673,0.053327,0.881495,你要严肃了，我们怎么办
0,0.9919459999999999,0.00805436,0.982102,这张翠山配音真的尬
1,0.187921,0.812079,0.582399,想了半天，原来是果郡王
1,0.0193043,0.9806959999999999,0.957101,这种大特写……毛孔都看得一清二楚
0,0.571067,0.428933,0.046814800000000004,我有两个妹妹，在一个城市都六年没见过面了
1,0.0131059,0.986894,0.9708760000000001,也正是有了你们的坚持，才能让脱口秀的明天更好
0,0.9964209999999999,0.0035792000000000003,0.9920459999999999,这么现实的剧会不会以后也被封了
0,0.652771,0.347229,0.228379,都是七个人全真七子一点不争气
0,0.992373,0.0076271,0.983051,金毛狮王:没人看了嘛字幕都没有了
1,0.034992800000000004,0.965007,0.9222379999999999,各种慢镜头打斗画面这是
1,0.152482,0.847518,0.661151,一听说要去美国，立马来精神了
1,0.000801065,0.999199,0.9982200000000001,看到尓豪这个表情好可爱的
0,0.848663,0.151337,0.663696,一看就知道姚晨演的是女强人
0,0.99519,0.00481004,0.989311,灭绝师太:被挨巴掌的那个女的是纪晓芙吧！
0,0.9914129999999999,0.00858741,0.980917,现在真难脱口秀也得搞cp
1,4.46601e-05,0.9999549999999999,0.999901,陈欣宇，演技不错，而且漂亮
0,0.999828,0.000172117,0.999618,你不是子女吗？有什么资格指责妹妹！
0,0.9996709999999999,0.000328696,0.9992690000000001,这女的淹死了，主角出不来全剧终…
0,0.809175,0.190825,0.5759449999999999,这殷野王武功平平，但是吊得像天老大他老...
0,0.9997389999999999,0.00026110900000000004,0.9994200000000001,拜托这是新版非要跟苏有朋版一模一样么？
0,0.9987219999999999,0.00127805,0.99716,这不是黄金甲太医两口子吗
0,0.832525,0.167475,0.627833,灭绝师太是我的各位拔刀吧
0,0.999992,7.89822e-06,0.999983,吹逼半小时挨打一分钟？
0,0.8603379999999999,0.13966199999999998,0.6896399999999999,直接上啊，废话劲儿的
0,0.998816,0.00118391,0.9973690000000001,这明玉好像还听听大哥的话二哥都不搭理他
1,0.000573209,0.9994270000000001,0.998726,代言人杨幂:高级段子来了
1,0.127429,0.8725709999999999,0.716825,诶呦，他们家人有钱哦。
0,0.9868450000000001,0.0131547,0.970767,这个老鹰出现，我以为看的是杨过
0,0.8974850000000001,0.10251500000000001,0.7721899999999999,王初一道长，郭靖那兔崽子最后到底想起来你没？
1,0.163217,0.8367829999999999,0.637296,“俞岱岩”在梅艳芳菲里演刘德华！~
0,0.64078,0.35922,0.201733,我刚才看见了谢讯的两个小拇指
0,0.940743,0.05925740000000001,0.868317,这是时间不够慢动作凑啊
0,0.8734190000000001,0.126581,0.718709,没什么看到张翠山有种莫名的喜感
0,0.9983299999999999,0.00167016,0.996288,敢问，这海里怎么没有鲨鱼？
0,0.9993270000000001,0.0006726560000000001,0.998505,给我来一把这个扫帚[白眼]
0,0.964784,0.0352159,0.9217420000000001,服了自已生出来的也重男轻女
0,0.584493,0.41550699999999996,0.0766502,这慢动作快赶上西游记后传了
0,0.9855209999999999,0.0144793,0.967824,周海媚不适合演灭绝。。
1,0.0213946,0.978605,0.952457,片名《爱飞的屠龙刀》
1,0.258154,0.741846,0.426325,妹妹这么宝贝的人儿，都不痛爱?脑壳有包嘛
1,0.0318534,0.968147,0.929215,我给素素找来的野生口红
1,0.36130300000000004,0.6386970000000001,0.197103,这个节目我王多鱼投了！
1,0.000787595,0.9992120000000001,0.99825,这里是体验冰火两重天的绝佳场所啊
1,0.258181,0.741819,0.42626499999999995,苏明玉:子女能不能孝顺，取决于父母
0,0.9977600000000001,0.00224003,0.995022,为啥非要往水里踩一下，说明鞋防水吗？
0,0.978708,0.021292,0.952684,素素生无忌时因为慢动作难产死了一尸两命，剧终
0,0.9254020000000001,0.0745982,0.834226,VIP:感觉出新的吐槽大会，没有东西看了啊啊
1,0.24815900000000002,0.751841,0.448535,啊啊啊啊啊啊啊啊沈叔叔！
0,0.70894,0.291061,0.353199,为什么老公不自己去机场，老婆去约定地给戴维送礼道歉
0,0.99625,0.00375045,0.9916659999999999,冰火岛不是一个小岛么这是个大陆把
0,0.999771,0.00022848,0.999492,佩服这样努力还债，而不是破产免责的勇气
1,0.19758699999999998,0.802413,0.560918,我就是来看周海媚的给我看这些
0,0.961367,0.038632599999999996,0.91415,张无忌:鹰野王本来就很一般
0,0.9767440000000001,0.023256299999999997,0.948319,不懂，家里没这个钱为啥还想着出国
1,0.0546451,0.945355,0.878567,全局终，接下来开始了他们的荒野求生
1,0.039827800000000003,0.9601719999999999,0.911494,张无忌:大力金刚指是成昆
0,0.999648,0.000352192,0.999217,张翠山的演技和说话太差劲了
0,0.9984370000000001,0.00156324,0.996526,是不会打吗请个武指啊这么多慢动作是凑时间么
0,0.951477,0.0485231,0.8921709999999999,赵敏:都还没什么人看
1,0.0745585,0.925441,0.8343139999999999,他们的名字都是三个字，3*500
0,0.9965799999999999,0.00342019,0.9924,生在这家也是苦了这孩子了
0,0.99808,0.00192018,0.995733,师太你这拂尘掉毛的厉害啊
0,0.598824,0.40117600000000003,0.108497,灭绝师太:但是如果中途不出岔子俞岱岩不会残废
0,0.856276,0.143724,0.680613,张无忌还没有成精，在他老爹的那里呢。
1,0.014916999999999998,0.985083,0.966851,苏有朋版的才热血才好看
0,0.995024,0.00497593,0.988942,难道只有我是为了这首歌来的吗??????
1,0.274277,0.725723,0.390496,已经还了4个亿这才是牛人
0,0.9938950000000001,0.00610519,0.986433,说是高圆圆的你看过马锦涛版的么
0,0.97549,0.0245104,0.9455319999999999,这个爹演的有点多，我容易串戏
0,0.8777790000000001,0.12222100000000001,0.7283970000000001,苏明玉:儿子守孝不是带白布吗？
1,0.13100699999999998,0.868993,0.708873,哈哈哈哈哈哈哈哈哈哈哈哈哈哈太牛了王建国！！！
1,0.0146667,0.985333,0.967407,哈哈哈哈哈，好多包袱，太搞笑了，老罗牛逼
0,0.9525020000000001,0.0474982,0.8944489999999999,灭绝是我的了，各位拔刀吧
0,0.990761,0.00923896,0.979469,我真的笑不动…个人不太get
1,0.027521299999999995,0.9724790000000001,0.938842,还是白鹰王闺女好看[鸡腿][鸡腿][鸡腿]
0,0.969532,0.030468400000000003,0.932292,都没看过原著么?这和原著情节才是一模一样
0,0.999985,1.54612e-05,0.999966,靠，人家不要面子吗，你这样说还怎么给你
1,0.23320900000000003,0.766791,0.481758,一代郭襄，二代风陵，三代灭绝，四代芷若
1,0.15612,0.84388,0.653067,苏明玉:看完马丽潘粤明回来的请扣1
1,0.39403,0.60597,0.124377,现在是元朝还没到明朝
1,0.015139099999999999,0.9848610000000001,0.9663579999999999,导演拍新射雕武打挺好的啊，怎么倚天拍成这样
0,0.949435,0.050564599999999994,0.887634,一场动作戏太多慢动作说实话反而没了美感显得太刻意
0,0.819078,0.180922,0.597952,原来冰火岛是这样来的啊
1,0.00462624,0.995374,0.98972,三季脱口秀我一集没看过，第一次来就看冠军战
0,0.983239,0.0167612,0.9627530000000001,他爸也是不怎么喜欢老二
0,0.9665950000000001,0.0334048,0.925767,纪晓芙也是我老婆，你们拔刀吧
0,0.664293,0.33570700000000003,0.253985,看到这个车牌我懂了。。。。。
0,0.986714,0.013286000000000001,0.970475,不腾哥你和snap撞脸了
0,0.78258,0.21741999999999997,0.516844,快就她张无忌还在她肚子里
0,0.9995959999999999,0.000403916,0.999102,快递送错了要投诉的！！
0,0.9809899999999999,0.0190095,0.957757,你们能不能先找点东西吃我看你们漂那么久我都饿了
0,0.72402,0.27598,0.386711,这是漂哪里了这岛牛逼还有河
1,0.00119402,0.998806,0.997347,不错不错，野王这想法还真的挺好的，我赞同
1,0.03374,0.96626,0.9250219999999999,看这个手，果然是呼兰的舅舅
1,0.000142564,0.999857,0.999683,爱老罗！佩服你！支持你！心疼你！生命不息！奋斗不止
0,0.957493,0.0425074,0.905539,二嫂跟她无怨无仇，最基本的礼貌也得做...
0,0.9996290000000001,0.00037065300000000003,0.9991760000000001,话说杨过后半生怎么过的？
0,0.915743,0.0842567,0.812763,这个张三丰为什么没有得道高人的样子
0,0.5892850000000001,0.41071499999999994,0.0872996,杠一下子，他肯定说刀那去了。。
1,0.357379,0.642621,0.205825,这是老罗的缩小版吗哈哈哈
0,0.995609,0.00439067,0.990243,我去，她妈好过分，感觉把女儿当空气
1,0.00171873,0.998281,0.996181,罗老师不愧是能站在大街上给10个人对骂都不会输的人
0,0.994925,0.00507537,0.988721,现在出场的都是小角色武功差，动作当然慢
1,0.0468006,0.953199,0.895999,建国这衣服站着像睡衣，坐下来像僧袍
0,0.8615950000000001,0.138405,0.692433,罗老师果然头上秃了一点
0,0.8936569999999999,0.10634300000000001,0.763683,怎么电视剧里说有车锁车开门都有音乐
0,0.999808,0.000192075,0.9995729999999999,把得道高僧就拍成这样？与泼皮流氓有什么区...
0,0.951408,0.0485924,0.8920170000000001,开1.5倍速简直就像在看万万没想到
0,0.943174,0.056826,0.87372,你们有没有看过原著，灭绝本就是和明教四护发一个级别
0,0.9856540000000001,0.0143465,0.9681190000000001,司马懿，别以为躺着我就不认识你了
0,0.999893,0.00010739299999999999,0.999761,张无忌:眼睛这样瞎的吗？
0,0.655783,0.344217,0.235073,赵敏:这个白眉鹰王好没气势
0,0.9999469999999999,5.3412600000000004e-05,0.9998809999999999,你死了就全剧终了，千万别死
0,0.9999100000000001,9.0424e-05,0.999799,这有演技吗？一点表情都没有
1,0.0771686,0.922831,0.828514,还是喜欢周海媚版的芷若，永远的芷若
1,0.0318766,0.968123,0.929163,1.5倍数的路过推荐大家看
1,0.167879,0.8321209999999999,0.6269359999999999,真还传牛逼！！6666666666
0,0.9941399999999999,0.00586029,0.986977,除了周芷若，一个不认识
0,0.97857,0.0214296,0.9523790000000001,只要不是王勉谁是冠军都行
0,0.9933620000000001,0.00663827,0.9852479999999999,记住。要虚心请教！！！！！！！！！！！！！！！
1,0.27399999999999997,0.726,0.39111,跟着我左，右手一个慢动作。
1,0.0626053,0.9373950000000001,0.860877,跟着我左手，右手一个慢动作。
1,0.020850599999999997,0.9791489999999999,0.953665,张无忌:我觉得刀上纹一条龙霸气一点
0,0.999574,0.000425601,0.9990540000000001,一说花容月貌就都抬头是什么意思？
0,0.997741,0.00225938,0.9949790000000001,还不是因为子女个个都不陪伴身边
0,0.998727,0.00127312,0.9971709999999999,连个房子都没有住在哪里
0,0.852569,0.147431,0.672375,苏明玉:45W对苏州人还不是9牛一毛
0,0.989842,0.0101584,0.977426,这个张翠山的配音真的让我觉得有点别扭
1,0.0592806,0.9407190000000001,0.868265,然后我们就享受造娃的过程
1,0.00223716,0.997763,0.995029,这个灭绝太漂亮了我喜欢
0,0.9989120000000001,0.001088,0.997582,师太，你不是咆哮帝的周芷若嘛？
0,0.986558,0.013441999999999999,0.9701290000000001,听说黄金瞳在哪里看？听网评说不怎么好？😂
0,0.778987,0.22101300000000001,0.5088600000000001,周芷若:丁师姐台词是在打游戏吗
1,0.259523,0.740477,0.423283,赵敏:人物介绍呢？
0,0.9971200000000001,0.00287949,0.9936010000000001,张无忌:玄冥二老？
0,0.999447,0.0005528530000000001,0.998771,张无忌:不是72口人吗？漏谁了？
0,0.999973,2.74387e-05,0.9999389999999999,这不是跟下去了吗你们真的是就烦
0,0.999675,0.00032486,0.9992780000000001,张无忌:神雕大侠？？？
1,0.000101536,0.999898,0.9997739999999999,听到主题曲真的想哭啊！我那逝去的青春
1,0.044672199999999995,0.9553280000000001,0.9007280000000001,张无忌:晓芙是邬靖靖演的
1,0.00065314,0.999347,0.998549,初初见你，两个人齐齐心动
0,0.89999,0.10001,0.777756,没有武侠的感觉有玄幻的味道
0,0.9782709999999999,0.021728900000000002,0.951714,张三丰这发功是再跳舞？
0,0.9930329999999999,0.00696673,0.984518,你们谈恋爱就能抛下我吗？
0,0.952398,0.047602099999999994,0.8942180000000001,VIP:一直无法欣赏呼兰的脱口秀毫无笑点还说话抽抽
0,0.9955309999999999,0.00446897,0.9900690000000001,这些演员还没苏有朋版的好看难受啊
0,0.998317,0.0016832999999999998,0.996259,导演自己看过吗这么多慢镜头丧心病狂
0,0.994224,0.005776399999999999,0.9871639999999999,他们要是在一起，吵架都能吵出花来
1,0.186376,0.813624,0.585832,赵敏:v七大佬在哪里
0,0.9997879999999999,0.000211639,0.9995299999999999,这刀废了，居然夹在木板上啦
1,0.19991,0.80009,0.555755,呼兰气的问题于谦上季让他去练的
0,0.9498620000000001,0.0501381,0.888582,这大哥呵呵想去哪家住哪家结果想去美国怂了
0,0.973088,0.026911900000000002,0.9401959999999999,VIP:说是差点收购苹果公司是真的吗
0,0.9999180000000001,8.197610000000001e-05,0.999818,这是什么手机？是个锤子
1,0.00131752,0.998682,0.997072,苏大强:惯的都是惯的
1,0.00736664,0.992633,0.9836299999999999,苏大强:郭京飞海藻
0,0.9051020000000001,0.0948975,0.789117,这就是人才钱都不算个事儿可亏可赚必须佩服哈哈哈
1,0.306863,0.693137,0.318081,张无忌:刀号令天下的是里面的武穆遗书
